"promptID","premise","splits","heuristic_value","heuristic_friendlyname","heuristic_example_text","heuristic_payment_text","heuristic_checkbox_text","entailment_payment","neutral_payment","contradiction_payment","FAQ_direct_link"
"83593","If you've installed Internet Explorer 4.0, click here for more about (and a chance to download) the channel.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"18258","The Bush campaign has a sweet monopoly on that.","dev","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"69094","Or, perhaps most striking of all, consider a set piece in which Reich speaks to the National Association of Manufacturers.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"37146","In 1995, Willey took revenge on a lover named Shaun Docking by faking a pregnancy and miscarriage and asking Steele to lie about it.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"34531","And if there was a bit of buggery and whatnot going on up in the balcony, what of it?","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"107828","I think Michael Jordan is beginning to get a bit frustrated with his new cohorts in the Washington Wizards front office.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"145874","Newsweek 's longer piece likens this to swapping Katharine Hepburn for  Whitney was revered for her practicality, whereas Fuller exudes buzz.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"100987","Since top athletes inevitably are drawn from the healthiest sector of the population, a generally superior system of health care means a bigger pool of people to draw from.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"136228","Tim Hutchinson, R-Ark., calls the case symptomatic of the casual attitude with which the Clinton administration views issues of national security.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"17462","In contrast to the well-oiled Gore machine, Bradley has no staff, message, money, or following.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"111629","Sharp Elbows wasn't living up to his own elevated standard of positive campaigning.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"136109","Lost in the managed-care rumble is this  Why do employers provide health insurance in the first place?","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"113544","Crucial information is delayed and denied, which brings us back to the motif of Juneteenth, the day when slaves found out they'd been free for two and a half years.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"125746","Lewis advised Bond to stay at home in Atlanta, build a political machine, and run for Congress.","dev","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"21655","And to show me the famous window of the Defenestration of Prague, the glorious day in May 1618 during the Thirty Years War when two royal Catholic officers had been hurled from the window by the Protestant members of the Bohemian Diet--and being in Prague, had landed on a haystack below.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
"119270","Unless Wanamaker was willing to pay double for reaching the right half of the people, his total ad spending would go down and not up.","train","grammar_change","change grammatical info like tense, plurality, or gender","Changing the grammar of a sentence often changes the circumstances in which it is true. For example, the sentence ""I left the bar."" might be false, even if ""I will leave the bar."" is true. Similarly, ""I saw her yesterday."" is true under different circumstances than ""I saw him yesterday."" or ""I saw them yesterday."" In the first case, we changed the tense of the verb ""leave"" from past to future. In the second case, we changed the gender and number of the pronoun: ""him"" is a singular masculine pronoun, ""her"" is a singular feminine pronoun, and ""them"" is a plural pronoun or singular gender-neutral pronoun. All of these pronouns are used in different contexts.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","changes grammatical information from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1DBdLV_H0pYWweSsO3cpV515q1k9c-uzvQTpqKu2-xN0/edit#bookmark=kix.v2ru4k9eo2sh"
