"promptID","premise","splits","heuristic_value","heuristic_friendlyname","heuristic_example_text","heuristic_payment_text","heuristic_checkbox_text","entailment_payment","neutral_payment","contradiction_payment","FAQ_direct_link"
"56170","His masterpiece, Fallingwater, has been girded by steel scaffolding to prevent it from crumbling.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"117487","3)  Dare you rise to the occasion, like Raskolnikov, and reject the petty rules that govern lesser men?","dev","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"144454","But as Asians become America's new Jews, Jews are becoming ...","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"21822","He stood for what he believed in.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"47251","Drug-policy experts and social scientists seem to agree that social and cultural factors are driving up teen drug use.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"101951","Culturebox certainly can't tell you whether Fish is right or wrong.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"142897","The new company may also benefit from merging warehousing and inventory management, and ideally there will be joint production of components that both companies use.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"146113","But neither Clinton nor Birch mentioned gay marriage.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"39812","In the United States in 1996, big organizations funded the general election sites that everyone used--ABC, the Washington Post , and the National Journal fathered PoliticsNow, and Time and CNN sired AllPolitics -- and most major papers and TV channels, notably the new MSNBC, had election pages.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"39206","Simpson through the tunnels of time.","dev","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"60891","It is quite likely that you are suffering from the Grass-Is-Greener Syndrome.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"46562","I'm afraid to step out of the car.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"100220","Bettelheim had no overarching theory, but he had an abiding  authority and the ambivalence it inspires.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"125300","When Chechens raided the Russian territory of Dagestan, and bombs wrecked Moscow apartment buildings, the army seized the opportunity.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"54511","That's what the Globe had to do last week for actress Bo Derek and her director husband, John.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"64212","The coverage of her day in court was uniformly kind, rarely mentioning that she has lied before and changed her story now.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"20761","It seems like only yesterday that Gen.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"47324","Being loyal Republicans, Lamar's contributors talk about such happenings only obliquely.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"81471","We wonder if they, too, would feel uncomfortable with our differences made so plainly apparent.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"41258","*The scalpers-and-brokers point was brought to Chatterbox's attention by Randolph Cohen's brother Andrew, who is an assistant professor of history at Syracuse.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"34619","Instead of watching TV, I made a fresh start by purchasing a newer version of Linux.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"43967","Specifically, it wants $90,000 for a confiscated file of telegrams and letters sent in response to Nixon's famous Silent Majority speech.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"92501","Critics praise her eclectic style--funk, blues, soul, and dance--and dwell on her racy lyrics.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"95508","Ad revenue increased but not enough to cover enormous new  Recruiting new subscribers by direct mail, printing more magazines, and mailing more magazines are tremendously expensive operations.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
"105293","5) The real outrage is that the fight was boring.","train","no_overlap","do not reuse any words from the text","We ask you to come up with sentences that do not use the same noun, verb, adjective, and adverb appearing in the original text. This, however, does not mean that you have to change the function words. In other words, you can reuse words such as <em>the, can, should, that, at, in, near, and, but, any, he, she, they, is, was</em>, etc.","Adding this restriction to the maybe correct or definitely incorrect statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely correct statement, doing so is worth a bonus of $0.10.","does not reuse nouns, verbs, adjectives, or adverbs from the text","$0.10 ","$0.05 ","$0.05 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.udsia7gw0yt1"
