"promptID","premise","splits","heuristic_value","heuristic_friendlyname","heuristic_example_text","heuristic_payment_text","heuristic_checkbox_text","entailment_payment","neutral_payment","contradiction_payment","FAQ_direct_link"
"19553","It's a movie lacquered by its own self-importance, so bloated with the ambition to achieve greatness that it can barely move.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"53889","Virtually all the fans with whom I have spoken over the years (quite a friendly bunch, actually) consider the absence of big wrecks, injuries, etc., a key component of a good race.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"99198","Some of his Republican colleagues dislike him for selfish reasons--they envy his popularity and resent his outsider stances.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"89678","If you missed the demonstration that either diGenova or Toensing was the original source for the Dallas Morning News report about a Secret Service agent who witnessed Clinton and Lewinsky in a compromising situation, click here.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"112547","Credibility is a vital factor, and Jim Lehrer does, indeed, have it.","dev","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"19480","Academia's most popular one-year fellowship, the Guggenheim, has been awarded to dozens of academics, including the University of Chicago's Neil Harris, who will research the history of the American urban newspaper building, and Williams College's Richard Stamelman, who will study the literature and culture of perfume.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"22174","An essay mourns feminists' sellout to Bill Clinton.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"11602","Business Week 's Amy Cortese calls the book a fascinating cautionary tale of the way money is shoveled at bad, but hyped, projects.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"102775","McCain, for example, demands an investigation of the allegations about technology transfer [and] all these campaign contributions that came out of China.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"29397","Naturally, European governments want to tax call-back services out of existence.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"91059","The examples of propaganda they slipped into scripts are few and laughable.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"105641","officials have played a key role in concocting the treaty and stewarding it to its conclusion.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"123895","Though he abstains from showbizzy campaigning, he markets his virtue and exploits his legend.","dev","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"34409","But I love it even more because it has saved me so much trouble.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"123496","Innuendos 97: Fox News' Brit Hume claimed on Fox News Sunday that the word around town has it that the Department of Justice--which has failed to nail even one of the million Democrats guilty of campaign-finance violations--is aggressively pursuing its investigation of former Republican National Committee chief Haley Barbour.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"83749","The difference, of course, is that instead of rewarding the poor, it rewards the powerful.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"69410","Added tiers devoted to luxury seating at the new parks also push the upper deck away from the field.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"111167","Could you please speak to this issue, with regard to the social ramifications of gum chewing in public?","dev","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"62669","Sportscaster Marv Albert denied charges that he had assaulted and sodomized a female acquaintance.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"136249","It was in the Yale Law Library, after all, that he first put the moves on Hillary Rodham.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"4179","Vatican II gave rise to a less hierarchical and more outward-looking Catholicism and set the stage for once-unthinkable innovations like plainclothes nuns and the celebration of the Mass in English and other modern languages.","dev","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"136105","If car insurance were a tax-free benefit, it wouldn't be surprising to find employers picking low-cost insurers who make you visit preferred mechanics and skimp on coverage for Land Rovers and minivans.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"39938","We may have lumped several different diseases together in describing the syndrome.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"96581","Lee's bodyguard and cook (and, one presumes, slave).","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"101164","At the first, Brock, under the guise of fairness, slings enough mud to drown a Bangladeshi village.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"125474","It costs virtually the same amount to produce, no matter how many people use it, and no matter how heavy the use.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
"66847","At least it gives the film a surprise ending.","train","not_obvious","write something that is not obvious","A not obvious statement would be one that you would have to think on before determining its relationship to the text. Maybe this means a reader would have to go back and read the sentence a second time to understand it. Often, this can be accomplished by using a more complex sentence structure, focusing on something that can be inferred from the text but isn’t explicitly stated, or by focusing on some crucial relationship between two ideas/people/timepoints in the text.","Each statement you provide that conforms to this restriction will add on a $0.07 bonus. Just mark the checkbox next to the sentence(s) where you have done this.","relies on a something not obvious from the text","$0.07 ","$0.07 ","$0.07 ","https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.ux8zss48u2uk"
